kompress;kompres
kon;
koncol;jelek
konek;koneksi
koneksiy;koneksinya
konesi;koneksi
konfic;konfigurasi
konfig;konfigurasi
konfigurasi;konfigurasi
konksi;koneksi
konpitebel;kompatibel
konputer;komputer
konsekuensi;konsekuensi
konsen;konsentrasi
kont;
kontlo;jelek
konto;jelek
kontol;jelek
kontoll;jelek
kontolmemem;jelek
kontor;jelek
kontorl;jelek
konvensasi;kompensasi
konwksi;koneksi
konyol;kocak
koplok;bodoh
koq;
koreanya;korea
kox;
koyo;
kp;
kpan;kapan
kpd;kepada
kpda;kepada
kq;
kraftonitu;krafton itu
kraftontencent;krafton tencent
kraftoon;krafton
krang;krang
krapton;krafton
kraton;krafton
kratron;krafton
kravton;krafton
kren;keren
krengrafik;keren grafis
krepnton;krafton
krepton;krafton
kresek;ke reset
krg;kurang
krn;karena
krna;karena
krpton;krafton
krtu;kartu
ksh;kasih
kshusnya;khususnya
ksi;kasih
ksih;kasih
ksini;ke sini
kslhan;kesalahan
ksni;ke sini
kt;kata
kta;kata
ktemu;ketemu
ktika;ketika
ktl;game buruk
ktmu;ketemu
ktny;katanya
ku;
kua;kuat
kuar;kuat
kuata;kouta
kuatwifi;kuat wifi
kuay;kuat
kudaacukki;
kudu;harus
kuh;
kukasi;aku beri
kulgar;
kulitas;kualitas
kulrang;kurang
kumaha;bagaimana
kumpulin;kumpulkan
kuningmerah;kuning merah
kuntul;jelek
kuntull;jelek
kuotatolong;kuota tolong
kuotta;kuota
kuragilah;kurangi
kurakan;kurangkan
kuran;kurang
kurangin;kurangi
kurng;kurang
kurrang;kurang
kutambahin;aku tambahkan
kw;
kwirywjgekijvrka;
ky;
kya;seperti
kyak;seperti
kyalitas;kualitas
kyanya;sepertinya
kyk;seperti
kynya;sepertinya
la;
laa;
laah;
labih;lebih
labildan;labil dan
lacar;lancar
lack;lack
ladang;ladang
laen;lain
lagbug;lag bug
lagcrash;lag crash
lagek;lag
lagg;lag
lagging;lag
lagih;lagi
lagii;lagi
lagikami;lagi kami
lagimhon;lagi mohon
lagimohon;lagi mohon
laginy;laginya
lagisebelum;lagi sebelum
lagnya;lagnya
lagparah;lag parah
lagping;lag sinyal
lahh;
lahi;
lahpubg;pubg
lahya;
laingly;lainnya
lainkarna;lainkarna
lainlain;lain lain
lainmohon;lain mohon
lainya;lainnya
laiyo;
lakuin;lakukan
lalai;lalai
lalot;lambat
lalotny;lambatnya
lam;lama
lamaa;lama
lamabanget;lama banget
lamakalo;lama kalau
lamakelamaan;lama kelamaan
lamalama;lama lama
lamban;lambat
lambbat;lambat
lambt;lambat
lamualaikum;
lancar;lancar
lancarin;lancarkan
lancarlancar;lancar
lancarmantap;lancar mantap
lancarr;lancar
landing;landing
lang;langsung
langsing;langsing
language;bahasa
lanjar;lancar
lanjay;lancar
lanjutin;lanjutkan
lanjutmohon;lanjut mohon
lansung;langsung
laporankan;laporkan
laporin;laporkan
laq;lag
laren;mclaren
last;last
lasung;langsung
latest;latest
lau;
laun;lalu
lawak;lawak
layaryg;layar yang
layoud;tata letak
layout;tata letak
lbh;lebih
lbih;lebih
lcd;
le;
league;liga
leak;leak
lebay;lebay
lebeih;lebih
lebel;label
lebi;lebih
lebib;lebih
lebibaik;lebih baik
lebihgak;lebih tidak
lebihh;lebih
lebihin;lebihkan
lebik;lebih
lebinenak;lebih enak
lebot;lambat
lee;
left;left
leg;lag
lege;lege
lege;
legen;legend
legend;legend
legendary;legendary
legends;legends
legendtambahi;legend tambahkan
legg;lag
legnya;lag
lejen;legend
lek;lag
lelet;lambat
lemahu;lemah
lembalikan;kembalikan
lembek;lemah
lembuut;lembut
lemes;lemas
lemot;lambat
lemott;lambat
leng;
lengend;legend
lengkp;lengkap
lengths;lengths
lenngakap;lengkap
les;
less;less
let;let
letakan;letakkan
lete;late
levelinfinte;level infinte
lg;lagi
lgberat;lagi berat
lgbt;
lgi;lagi
lgii;lagi
lh;
lho;
lhotolong;tolong
liat;lihat
liblary;library
lieur;pusing
lif;lift
lik;
like;suka
likes;suka
lilit;lilit
limakali;lima kali
lincah;lincah
link;link
lipsxzynewplay;
list;list
lite;ringan
little;little
live;live
livi;livik
livik;livik
livikz;livik
lk;
llebih;lebih
lln;
llu;
lm;
lma;lama
lmaa;lama
lncar;lancar
lngsng;langsung
lngsung;langsung
lnjuti;lanjuti
lny;
lo;
loadingapa;loading apa
loadingnya;loadingnya
loadingsedang;loading sedang
lobby;lobi
lobbynya;lobinya
lobsemua;lobi semua
loby;lobi
lock;kunci
lod;
loding;loading
lodingnya;loadingnya
loe;kamu
logen;login
loggin;login
logically;logically
logika;logika
login;login
loging;login
loginin;login
loginkan;login
loginnya;login
logintrimakasih;login terima kasih
logn;login
logout;logout
loh;
lohh;
lol;
lola;lambat
lolo;
lolot;lambat
lomayan;lumayan
lompat;lompat
lompatin;lompatkan
lompatlompat;lompat lompat
loncat;lompat
long;long
loo;
loobby;lobi
looked;looked
loot;loot
looting;looting
lootingan;lootingan
loqin;login
loss;loss
lost;lost
lotingan;looting
lotingannya;looting
lots;lots
lout;lout
love;cinta
lovers;cinta
low;low
lowend;low end
lowkentang;low kentang
loyal;royale
loyout;tata letak
lqgi;lagi
lte;lite
lu;
luamyang;lumayan
luck;luck
luckairdrop;luck air drop
luh;
luknut;
lumanyan;lumayan
lumaya;lumayan
lumayan;lumayan
lumayang;lumayan
lumayanmohon;lumayan mohon
lumayann;lumayan
lumayun;lumayan
lunayan;lumayan
lupain;lupakan
luting;looting
lutingan;looting
luu;
lv;
lvl;level
lwan;lawan
lwat;lewat
lwn;lawan
lwt;lewat
lyout;tata letak
maaf;maaf
maaff;maaf
maain;main
maap;maaf
mabar;main bareng
macan;macam
mace;macam
macem;macam
macet;macet
mach;match
maching;matching
macht;match
macihng;matching
mact;match
macth;match
macthing;matching
macthmakking;matchmaking
madin;makin
maem;main
maen;main
maenin;mainkan
maennya;mainnya
maf;maaf
maff;maaf
mafs;
magazin;magazin
magazine;magazine
magic;magic
magsud;maksud
mah;
mahalin;mahalkan
mahalkarna;mahal karena
mahar;mahal
mahok;
mai;
maibe;mungkin
maim;main
maindi;main di
mainin;mainkan
maininnya;mainkannya
mainjaringan;main sinyal
mainkarna;main karena
mainkena;main kena
mainlebih;main lebih
mainnin;mainkan
mainsekrangbgc;main sekarang bgc
mainstress;main stress
maintanencenya;pemeliharaannya
maintenance;pemeliharaan
mainx;mainnya
mainyaserasa;mainnya serasa
mak;
makain;makanya
makaitu;maka itu
makasi;terima kasih
makasih;terima kasih
makasihh;terima kasih
make;pakai
makek;pakai
maker;maker
makes;makes
maki;makin
making;
makk;
maklumin;maklumi
makn;makin
maknya;makanya
maks;maksimal
maksa;paksa
maksain;paksakan
maksdnya;maksudnya
maksih;terima kasih
maksimum;maksimal
maksudnyatolong;maksudnya tolong
maksut;maksudnya
maksute;maksud
maksutnya;maksud
maktu;maktu
mala;malah
malakukan;melakukan
malaupun;walaupun
males;malas
malesin;malas
malh;malah
malingnya;pencurinya
malio;
mamaty;
mambuat;membuat
mampus;mampus
manamana;mana mana
manar;main
manca;
mancer;macet
mancet;macet
mandang;pandang
manding;lebih baik
maneuh;kamu
maney;uang
manga;mengapa
mangkanya;makanya
mangkell;lemah
mangkin;makin
mani;
manikmati;menikmati
manjadi;menjadi
manjat;panjat
mankn;makin
manku;temanku
manrap;mantap
mansur;
manta;mantap
mantaaps;mantap
mantab;mantap
mantaf;mantap
mantapp;mantap
mantaps;mantap
mantel;mantel
manteng;bagus
mantep;mantap
mantepp;mantap
mantjap;mantap
mantp;mantap
mantul;mantap
mantuul;mantap
many;many
mao;mau
map;peta
mapnamun;peta namun
mapnnya;petanya
mapny;petanya
maps;peta
mapskin;peta skin
mapsnya;petanya
marahin;marahkan
marai;marah
maringene;ringankan
mark;mark
marketing;marketing
marks;marks
marshmellow;marshmellow
mas;
masaak;masa
masadulu;masa dulu
masalahanya;masalahnya
masalahhya;masalahnya
masalahmasalah;masalah masalah
masalahsetiap;masalah setiap
masalh;masalah
masamasa;masa masa
masarin;pasarkan
masatapi;masa tapi
mase;masih
mash;masih
masi;masih
masihblag;masih lag
masihh;masih
masik;masih
masin;masih
mask;masuk
maslaah;masalah
maslah;masalah
maslh;masalah
masok;masuk
masokk;masuk
mass;kakak
massage;pesan
massee;masih
massuk;masuk
masti;pasti
masuak;masuk
masuj;masuk
masukin;masukkan
masukkarna;masuk karena
masuklagi;masuk lagi
masukmasuk;masuk masuk
masuksiang;masuk siang
mat;match
matap;mantap
matc;match
match;match
matching;matching
matchingnya;matching
matchmakingnya;matchmaking
matchnya;match
matcing;matching
matcmaking;matchmaking
mateek;mati
materials;material
math;match
mati;mati
matiin;matikan
matur;matur
mauh;mau
maun;mau
maunyamakin;mau samakan
max;maksimal
may;may
mayan;lumayan
maybe;mungkin
mayin;makin
mazeh;masih
mb;mega byte
mbali;kembali
mban;mega byte
mbgb;mega byte giga byte
mbnya;mega byte
mboek;jelek
mbok;kakak
mbosenin;membosankan
mbps;mega byte per second
mbs;mega byte per second
mbuang;membuang
mc;
mcx;
mean;mean
meanwhile;meanwhile
mec;match
mech;match
mecking;matching
med;med
meding;meding
medis;medis
mediumhigh;medium high
medkid;medkit
mee;
meet;meet
mega;mega
megaftipkan;mengaktifkan
megang;pegang
megap;berat
megisi;mengisi
mehibur;menghibur
mejwmetwfk;
mekaan;mereka
mekedak;meledak
melawam;melawan
meledag;meledak
melulu;hanya
melulupas;hanya saat
memaikanya;memainkannya
memainkanya;memainkannya
memainknnya;memainkannya
memampunin;kompatibel
memanage;mengelola
membahana;
membakan;bug
membaned;banned
membeliy;membelinya
member;anggota
memberitahu;memberi tahu
membisan;membosan
membosenkan;membosankan
membri;memberi
membuanya;membuatnya
memdapatkan;mendapatkan
memeberatkan;memberatkan
memek;jelek
memetingkan;mementingkan
memgalami;mengalami
meminimalisir;meminimalisir
memksa;memaksa
memo;memori
memorinya;memori
memory;memori
mempan;mempan
mempengaruhu;mempengaruhi
memperbaikin;memperbaiki
memperdulikan;mempedulikan
memperingan;ringankan
memprbaiki;memperbaiki
mempuni;kompatibel
memuaskanketimbang;memuaskan dari pada
memumpunitencen;kompatibel tencent
men;
menag;menang
menahanya;menahannya
menanggapikalau;menanggapi kalau
menbosan;menbosan
mencelekai;mencelakai
mencet;tekan
menciderai;melukai
mencobah;mencoba
mendapatkannys;mendapatkannya
mendatakang;mendatakan
mendi;lebih baik
mending;lebih baik
mendoenlot;mengunduh
mendoksai;mendoksai
mendolot;mengunduh
mendonlot;mengunduh
mendowlot;mengunduh
mendownloaang;mengunduh
mendownload;mengunduh
mendownloadnya;mengunduhnya
mendownlod;mengunduh
mendukun;mendukung
mendukungjadi;mendukung jadi
mendwonload;mengunduh
menejemen;mengelola
menenbak;menembak
menengahtrimakasih;menengah terima kasih
meng;
mengacha;gacha
mengagu;mengganggu
mengakatan;mengatakan
mengal;
menganalisi;menganalisis
menganggu;mengganggu
mengangu;mengganggu
mengasikan;mengasyikkan
mengcwakn;mengecewakan
mengding;lebih baik
mengdonlow;mengunduh
mengembara;bepergian
mengerikan;menyeramkan
mengertiu;mengerti
menggangu;mengganggu
menggarap;mengharap
menggu;menggunakan
menggun;menggunakan
menghinahina;menghina hina
mengilakan;menggilakan
mengimport;mengimport
menging;menginstall
menginstal;menginstall
menginstall;menginstall
mengistal;menginstall
mengngistal;menginstall
mengontol;kontrol
mengukapkan;mengungkapkan
menguluh;mengeluh
mengumpurkan;mengumpurkan
mengunakan;menggunakan
mengunakn;menggunakan
mengunistal;menguninstall
mengunkan;menggunakan
mengupdate;memperbarui
mengupdete;memperbarui
mengurus;urus
menhibur;menghibur
menhinna;menghina
menimal;minimal
menindaklanjuti;menindak lanjuti
mening;lebih baik
menj;menjadi
menjengkelken;menjengkelkan
menk;jelek
menoerbaikinya;memperbaikinya
mensuport;mendukung
mentang;
mentangmentang;
menteng;
mentingin;pentingkan
mentit;menit
mentok;batas
menuh;penuh
menuhi;penuhi
menuhin;penuhi
menungguu;menunggu
menurunu;menurun
menyelengsarakan;menyengsarakan
menyenagkan;menyenangkan
menyenangkan;senang
menyenangkanbuat;menyenangkan buat
menyesali;menyesal
meperkay;memperkaya
meqi;jelek
mera;
merasain;merasakan
mereketew;tidak tahu
mereport;melaporkan
meresekan;menyebalkan
meresfresh;menyegarkan
merespon;menanggapi
merespont;menanggapi
merosakan;merusakkan
merpotkan;merepotkan
mersahkan;meresahkan
mesjid;masjid
message;pesan
mesti;harus
meting;meeting
metkit;medkit
meugurang;mengurang
mex;maksimal
mexhadeh;maksimal
meyampaikan;menyampaikan
meyeimbang;menyeimbang
mf;
mfanvorijj;
mg;
mgabisin;menghabiskan
mge;
mgkin;mungkin
mh;
mhon;mohon
mhong;mohon
mi;
mic;mikropon
micku;mikroponku
micro;mikro
microphone;mikropon
mid;mid
middle;middle
midend;mid end
midiatek;mediatek
midlow;mid low
midrange;mid range
midstein;mid stein
mikir;pikir
mikirin;pikirkan
mikrofon;mikropon
milai;mulai
mili;
miliar;milliar
milih;pilih
mim;
mimin;admin
miminnya;adminnya
min;admin
mina;
minclab;admin kolaborasi
mind;mind
mindahin;pindahkan
mines;minus
minggir;menyingkir
mini;mini
minibus;mini bus
minicraf;minicraft
minim;minimal
minim;minimal
minimalisir;minimalisir
minin;minimal
minjaringan;admin sinyal
minn;admin
mintak;minta
mintatolong;minta tolong
minumanbom;minuman bom
minutes;menit
minya;
miranmar;miramar
misa;misal
misalny;misalnya
misieven;misi event
mising;missing
misqueen;miskin
miss;miss
misuh;musuh
mitig;mythic
mivlc;mikropon
mjadi;menjadi
mkain;makin
mkan;makanya
mkasih;terima kasih
mkin;makin
mknya;makanya
mks;terima kasih
mksd;maksudnya
mksdnya;maksudnya
mksh;terima kasih
mksi;terima kasih
mksihh;terima kasih
ml;mobile legends
mlah;malah
mlas;malas
mlass;malas
mlbb;mobile legends bang bang
mlebu;memasuki
mlh;malah
mls;malas
mlsin;malaskan
mlu;terus
mlulu;hanya
mm;
mmang;memang
mmbengkak;membengkak
mmbuat;membuat
mmk;jelek
mmmantap;mantap
mn;mana
mna;mana
mnata;menata
mncoba;mencoba
mncul;muncul
mnding;lebih baik
mndingan;lebih baik
mngalami;mengalami
mngeluh;mengeluh
mngenakn;mengenakan
mnginstal;menginstal
mngtasi;mengatasi
mngulas;mengulas
mngutamkan;mengutamakan
mnikmati;menikmati
mnit;menit
mnrut;menurut
mnt;menit
mntap;mantap
mntep;mantap
mntngga;menit tidak
mnurt;menurut
mnurun;menurun
mnurut;menurut
mo;
mob;
moba;mobile
mobal;mobile
mobel;mobile
mobiil;mobil
mobilegame;mobile game
mobilegen;mobile legends
mobilenya;mobile
mobilie;mobile
mobilny;mobilnya
mod;modifikasi
modar;mati
modif;modifikasi
moh;
mohan;mohon
mohong;mohong
molotof;molotov
moments;momen
mon;
money;uang
monoton;monoton
months;bulan
montok;seksi
monton;monton
mood;mood
moody;moody
mooh;
moreover;moreover
morning;pagi
moster;monster
mosterya;monsternya
motifasi;motivasi
move;move
moves;moves
mper;
mqone;
mreka;mereka
mrespon;menanggapi
ms;
msa;masa
msak;masa
msalah;masalah
msh;masih
msih;masih
msk;masuk
mslah;masalah
mslh;masalah
msuh;musuh
msuk;masuk
msultans;sultan
mti;
mtp;mantap
mu;
mualaikum;
mubg;pubg
much;much
mudahmudahan;mudah mudahan
mudeng;mengerti
mudh;mudah
muehehe;hahaha
muga;semoga
mugi;semoga
mukan;
mukmin;mukmin
mulaisaya;mulai saya
multiplayer;multiplayer
mulu;terus
muluh;terus
muluk;terus
mulung;mengambil
mulus;halus
muluu;muluu
muluuda;mulu sudah
mumi;mumi
mummy;mumi
mumpuni;kompatibel
mun;mun
munafikentah;munafik entah
munculah;muncullah
munculin;munculkan
mundurnaik;mundur naik
mungugu;menunggu
munkin;mungkin
murik;grafis buruk
music;musik
musikny;musiknya
musing;pusing
musnahin;musnahkan
must;must
musti;harus
musu;musuh
musuhe;musuh
musuhspektator;musuh spektator
musuhtemen;musuh teman
musunya;musuhnya
musuv;musuh
mute;bisu
muter;putar
mvp;most valuable player
mw;mau
mwehehehhehehehehehhehehehehehhehehehhehe;mau hahaha
mwng;
mx;
mya;
myanmar;miramar
mymdufmtmcthftumutmffuts;
mythical;mythic
mytic;mythic
mytich;mythic
mzbroe;
na;
nabrak;tabrak
nadeo;
naek;naik
naekin;naikkan
nagebug;bug
naha;kenapa
nahan;tahan
naikin;naikkan
naikturun;naik turun
nais;bagus
naise;bagus
najis;najis
najissa;najis
nak;
namba;tambah
nambah;tambah
nambahin;tambahkan
nambh;tambah
name;nama
nampak;tampak
nampaknya;tampaknya
nampung;tampung
nan;
nana;
nanaryain;
nandain;tandakan
nangis;menangis
nantang;tantang
nantiny;nantinya
nanya;tanya
napa;kenapa
napaya;kenapa ya
narzo;
nasip;nasib
nasipnya;nasibnya
natan;
nautakn;tautankan
nay;
naya;
ncieh;
nda;tidak
ndaftar;daftar
ndak;tidak
ndeh;
ndes;
ndess;
ndk;tidak
ndka;tidak
ndonlot;download
ndx;tidak
ne;
nebug;bug
nebula;
nediebdi;
nee;
need;need
negbug;bug
neje;
neko;
nekopoi;
nembak;tembak
nembaknya;tembaknya
nembe;baru baru ini
nembek;tembak
nembk;tembak
nembus;tembus
nemenin;temani
nemesis;
nemory;memori
nemu;temu
nemuin;temukan
nending;lebih baik
neo;
nerin;perbaiki
net;
netizen;netizen
network;network
never;never
new;baru
newbie;pemula
next;next
nextss;next
ng;
nga;tidak
ngaaih;kasih
ngab;kakak
ngabis;menghabiskan
ngabisin;menghabiskan
ngabissin;menghabiskan
ngabuburit;buburit
ngabug;bug
ngaco;kacau
ngadain;mengadakan
ngadat;jelek
ngadi;menjadi
ngah;tidak
ngaitkan;mengkaitkan
ngajarin;mengajarkan
ngak;tidak
ngakak;hahaha
ngalag;lag
ngalahin;mengalahkan
ngalami;mengalami
ngalamin;mengalami
ngamaenkeun;memainkan
ngambang;mengambang
ngambil;mengambil
ngamok;mengamuk
ngangkat;mengangkat
ngantemi;
ngapa;mengapa
ngapaa;mengapa
ngapain;sedang apa
ngapainngapain;sedang apa
ngapangapain;sedang apa
ngapresiasi;apresiasi
ngarif;grafis
ngaruh;pengaruh
ngasi;kasih
ngasih;kasih
ngatain;mengatakan
ngatasin;mengatasi
ngatur;mengatur
ngausah;tidak perlu
ngawur;kacau
ngbaknya;bug
ngbug;bug
ngcheter;cheat
ngcok;jelek
ngdrop;drop
nge;
ngebab;bug
ngebag;bug
ngebak;bug
ngebaknya;bug
ngebalikan;kembalikan
ngebalikin;kembalikan
ngeband;banned
ngebanned;banned
ngebanting;banting
ngebass;bass
ngebat;bug
ngebecknya;bug
ngeblank;rusak
ngeblankheng;rusak
ngebleng;rusak
ngeblink;rusak
ngebol;jelek
ngebolehin;bolehkan
ngebomin;bom
ngebosenin;membosankan
ngebuff;buff
ngebug;bug
ngebugh;bug
ngebuk;bug
ngebung;bug
ngebut;cepat
ngecash;rusak
ngecewain;mengkecewakan
ngechat;cheat
ngecheat;cheat
ngecit;chear
ngecras;rusak
ngedarat;mendarat
ngedengar;mendengar
ngedownlod;mengunduh
ngedrop;drop
ngedukung;mendukung
ngefram;frame
ngeframe;frame
ngeframee;frame
ngeframegue;frame aku
ngeframenya;frame
ngeframnya;frame
ngefream;frame
ngefreaze;freeze
ngefreem;frame
ngefreeze;freeze
ngefreezeforclose;freeze force closed
ngefrem;frame
ngefress;freeze
ngefrez;freeze
ngefreze;freeze
ngefrime;frame
ngefris;freeze
ngefrish;freeze
ngefrizzi;freeze
ngegift;memberi
ngeglich;glitch
ngegunain;menggunakan
ngehabisin;menghabiskan
ngehang;rusak
ngeheng;rusak
ngehilangin;menghilangkan
ngehina;menghina
ngehit;hit
ngeinvit;invite
ngejar;mengejar
ngejeda;jeda
ngejek;mengejek
ngekek;hahaha
ngekil;kill
ngekill;kill
ngekrash;rusak
ngelag;lag
ngelagg;lag
ngelagsetiao;lag setiap
ngelaik;lag
ngelak;lag
ngelakkin;lag
ngelaporin;melaporkan
ngelawak;lucu
ngeleg;lag
ngelek;lag
ngeleknya;lag
ngelihat;melihat
ngelik;lag
ngelike;like
ngelu;mengeluh
ngeluh;mengeluh
ngembang;mengembang
ngen;
ngendaliin;mengendalikan
ngendet;patah patah
ngending;lebih
ngendog;bersembunyi
ngendok;bersembunyi
ngenntoox;jelek
ngenyalahin;menyalahkan
ngep;
ngepeek;mengintip
ngeperem;frame
ngepngep;free fire
ngeprem;frame
ngeprint;mencetak
ngepronn;prone
ngepus;push
ngepush;push
ngepushngerank;push rank
ngerame;meramaikan
ngeras;rush
ngerasa;merasa
ngerasain;merasakan
ngeratain;meratakan
ngerecal;recall
ngerendahin;merendahkan
ngerender;rendering
ngereport;melaporkan
ngerepotin;merepotkan
ngerframe;frame
ngeri;seram
ngerport;melaporkan
ngerti;mengerti
ngerugiin;merugikan
ngerusak;merusak
ngerush;rush
ngeruss;rush
ngesecop;membidik
ngeselin;mengesalkan
ngesiksa;menyiksa
ngesprey;menembak
ngestack;macet
ngestak;macet
ngestang;macet
ngestuck;macet
ngeten;tambah
ngeteping;tap
ngetodd;jelek
ngetril;
ngeupdate;memperbarui
ngframe;frame
ngframengefreeze;frame freeze
ngfrem;frame
ngga;tidak
nggabisa;tidak bisa
nggak;tidak
nggaktolong;tidak tolong
nggh;tidak
nggk;tidak
nghibur;menghibur
nghina;menghina
ngidupin;menghidupkan
ngikut;mengikut
ngilang;menghilang
nginjak;menginjak
nginstal;menginstall
nginstalnya;menginstall
ngisi;mengisi
ngising;buang air besar
ngk;tidak
ngkk;tidak
nglag;lag
ngleg;lag
nglek;lag
nglekngfrem;lag frame
ngmong;bicara
ngnt;jelek
ngntod;jelek
ngobatin;mengobati
ngoding;pengkodean
ngomong;bicara
ngono;sana
ngontrol;kontrol
ngotak;berpikir
ngotk;berpikir
ngpa;mengapa
ngpin;spin
ngpram;frame
ngpush;push
ngrusak;merusak
ngtd;jelek
ngulang;mengulang
ngulangi;mengulangi
ngulik;mencari
ngumpet;bersembunyi
ngumpulin;mengumpulkan
ngumpulkan;mengumpulkan
ngunci;mengunci
ngunduh;mengunduh
ngupdeat;memperbarui
ngurangin;mengurangi
nguras;menguras
ngurusin;mengurus
ngutang;mengutang
nh;
nha;
nhi;
nhlek;
ni;
nia;
nian;
nibos;ini bos
nice;bagus
niceu;bagus
nich;ini
nick;nick
nickname;nickname
nie;ini
nieh;ini
nih;ini
nihgame;ini game
nihh;ini
nihu;
nii;ini
nimbak;tembak
ningamen;ini game
ninggalin;meninggalkan
niru;tiru
nix;
niya;
nj;
njay;anjing
njer;anjing
nji;anjing
njir;anjing
njirr;anjing
njrr;anjing
nlvn;telepon
nmabah;tambah
nn;
nnga;tidak
nngak;tidak
nngedonglod;mengunduh
nngg;
nnt;nanti
nnta;
nnti;nanti
nnton;tonton
nnya;tanya
nob;noob
nobb;noob
noble;noble
nocoment;tidak komentar
noctum;noctum
nolongin;tolonglah
nomer;nomor
non;
nonaktifin;tidak aktif
nonaktifkan;tidak aktif
nongol;muncul
nonstop;tidak berhenti
nonton;tonton
norak;norak
normalseperti;normal seperti
normaltransparan;normal transparan
nostalgia;nostalgia
note;note
nothing;nothing
notif;notifikasi
notify;notifikasi
notivicasi;notifikasi
novo;novorepnoye
nowadays;dewasa ini
npa;kenapa
npc;
nprxipan;
ns;
nt;nice try
ntah;entah
ntahlah;entahlah
ntap;mantap
ntapp;mantap
ntaps;mantap
ntar;nanti
ntb;
ntuk;untuk
nu;
nue;
nul;
nulis;tulis
number;nomor
numpang;tumpang
numpuk;tumpuk
nunduk;tunduk
nung;tunggu
nunggu;menunggu
nungguin;menunggu
nunggunya;menunggu
nungu;menunggu
nuntasin;menuntaskan
nup;noob
nurun;turun
nurunin;turunkan
nutup;tutup
nuwonsewu;terima kasih
ny;
nya;
nyaa;
nyabug;bug
nyaenakkan;enakkan
nyah;
nyaini;
nyakut;menyangkut
nyala;menyala
nyalahin;menyalahkan
nyalih;salahkan
nyamohon;mohon
nyampah;sampah
nyampai;sampai
nyampe;sampai
nyandet;patah
nyangkut;menyangkut
nyapa;menyapa
nyarankan;menyarankan
nyari;mencari
nyat;nyata
nyaterimakasih;terima kasih
nyauda;sudah
nye;
nyebelin;menyebalkan
nyed;jelek
nyedot;sedot
nyelam;menyelam
nyeleng;lag
nyelsain;menyelesaikan
nyembah;menyembah
nyepin;spin
nyerang;menyerang
nyesal;menyesal
nyesek;menyesal
nyesel;menyesal
nyet;monyet
nyetak;mencetak
nyetingnya;mengatur
nyetir;setir
nyh;
nyiksa;menyiksa
nyimak;menonton
nyimpen;menyimpan
nying;anjing
nyinjak;menginjak
nyoba;mencoba
nyobain;mencobakan
nyolong;mengambil
nyong;anda
nyri;mencari
nyusahin;menyulitkan
nyusun;menyusun
oadahal;padahal
oalah;aduh
oarah;parah
oas;
oau;
obb;obb
obbnya;obbnya
oblog;bodoh
occur;occur
oce;ok
octacore;octacore
odd;odd
odds;odds
oegekr;
oey;hey
offlin;offline
often;often
ogah;tidak mau
ogiffifigigigiiogogigoohohohohohogkjtjrusdijtg;
oh;oh
ohh;oh
oi;hai
oii;hai
oiya;
ok;ok
okay;ok
oke;ok
okee;ok
okeh;ok
okey;ok
okeyy;ok
oklahtugameburiksikit;okelah itu game grafis sedikit jelek
oklh;okelah
okoklh;okelah
okokokok;ok
oksi;ok
okyy;ok
ol;
old;old
ole;
oll;
om;paman
omay;omay
omm;paman
omomnggan;bicara
omongin;bicarakan
oneplus;one plus
ong;
onlen;online
ono;ada
ontimu;
oo;oh
ooo;oh
oot;
op;
open;open
opened;opened
opening;opening
opitimalkan;optimalkan
oprasiberjalan;operasi berjalan
optimalisasi;optimalisasi
ora;tidak
oran;orang
orange;oren
orangkarakternya;orang karakternya
orangorang;orang orang
order;order
org;orang
orgnya;orangnya
original;asli
originalnya;aslinya
oris;
orisinalnya;aslinya
ornamen;ornamen
orng;orang
os;
osmosi;osmosi
oterasi;oterasi
others;others
otomasi;otomatis
otomatis;otomatis
otoriasi;otorisasi
otoritas;otorisasi
otoritasasi;otorisasi
otp;
otu;
outfit;outfit
outlog;logout
outnya;keluarnya
outomatis;otomatis
overall;overall
overprice;over price
ow;oh
owh;oh
owonlod;download
oy;hai
oyy;hai
pa;apa
pabji;pubg
pabjikontolvsepepburik;pubg jelek vs free fire grafis buruk
pabnji;pubg
pacaran;pacar
pachinko;pochinki
pack;pack
packnya;packnya
pad;
padagal;padahal
padahak;padahal
padahall;padahal
padahan;padahal
padahl;padahal
padal;padahal
padalan;padahal
padhal;padahal
padhl;padahal
pae;mati
page;page
paji;pubg
pakai;pakai
pake;pakai
pakean;pakaian
pakecit;pakai cheat
pakei;pakai
pakek;pakai
pakekdi;pakai di
pakem;pakai
pakian;pakaian
pakiannya;pakaiannya
pala;kepala
palah;kepala
palanya;kepalanya
paleng;paling
palyer;player
palystor;play store
pamain;pemain
pambakal;akan
pamin;pamit
pan;
pang;
panget;banget
panggah;bagus
pantaastis;fantasi
pantes;pantas
pantesan;pantasan
pantex;jelek
pantung;patung
paokk;jelek
pap;pubg
papa;apa apa
papaji;pubg
papg;pubg
papi;pubg
papji;pubg
parachute;parasut
paradise;paradise
paradut;parasut
parahh;parah
parahx;parahnya
parashut;parasut
parasut;parasut
parasutkalo;parasut kalau
parbaiki;perbaiki
parknya;parknya
parkoperasi;park operasi
parodies;parodies
parrah;parah
pas;saat
pasan;
pasmain;saat main
pasmau;saat mau
paspasan;saat 
pass;pass
password;kata sandi
pat;
pata;patah
patah;patah
patahdan;patah dan
patahframedrop;patah frame drop
patahlag;patah lag
patahpatah;patah patah
patch;patch
patchupdaten;patch update
paten;paten
